name_playlist;name_video;published;view_count;like_count;dislike_count;favorite_count;comment_count;duration
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
Второй сезон #ещенепознер;Антон Долин: Oxxxymiron, Ургант и сериал про Путина #ещенепознер;2019-02-14T07:03:37Z;697315;19641;745;0;1279;3520
Второй сезон #ещенепознер;Алексей Уминский: пофигизм, патриарх и яйцо динозавра #ещёнепознер;2019-02-07T07:01:29Z;339367;10062;384;0;1275;3861
Второй сезон #ещенепознер;Олег Басилашвили: война, кино и свобода #ещенепознер;2019-01-31T06:57:10Z;566585;15787;420;0;1443;3356
Второй сезон #ещенепознер;Нюта Федермессер: Каспаров и ЮКОС, власть и смерть #ещенепознер;2019-01-24T07:00:07Z;220213;5666;450;0;721;2918
Второй сезон #ещенепознер;Лев Шлосберг: тайные похороны, уставшие врачи и вежливая ярость #ещенепознер;2019-05-16T07:02:00Z;342692;13383;328;0;1795;3932
Второй сезон #ещенепознер;Александр Архангельский: что значит сегодня быть русским? #ещенепознер;2019-05-10T07:47:27Z;210806;6936;419;0;1285;3418
Второй сезон #ещенепознер;Константин Райкин: ноги Михалкова, руки Табакова, голова Товстоногова #ещенепознер;2019-05-02T07:05:13Z;801577;14993;692;0;1196;3524
Второй сезон #ещенепознер;Леонид Десятников: Украина и стыд, Шостакович и политика #ещенепознер;2019-04-25T06:59:26Z;184697;5265;219;0;510;3787
Второй сезон #ещенепознер;Олег Нестеров: обыкновенный фашизм и необыкновенная любовь #ещенепознер;2019-06-06T06:58:45Z;176214;6345;244;0;799;3092
Второй сезон #ещенепознер;Андрей Васильев: слишком важное интервью — Эрнст, Рерберг и отмороженная женщина #ещенепознер;2019-06-13T06:57:31Z;434858;9810;784;0;1406;5634
Второй сезон #ещенепознер;Ирина Прохорова: женщина — президент России и война всех против всех #ещенепознер;2019-07-04T07:08:42Z;164717;5146;539;0;1008;3286
Второй сезон #ещенепознер;Юлия Латынина: папки Путина, война с Грузией, Эйнштейн и Иисус #ещенепознер;2019-04-18T07:02:27Z;559224;13339;1289;0;2070;3814
Второй сезон #ещенепознер;Алла Демидова: предатели, собаки и гении #ещенепознер;2019-04-11T06:56:30Z;702283;13707;583;0;1352;4556
Второй сезон #ещенепознер;Гарри Бардин: одиночество, цензура и счастье #ещенепознер;2019-04-04T07:00:52Z;154845;6485;94;0;485;3534
Второй сезон #ещенепознер;Григорий Явлинский: покушение на сына, спецслужбы и заложники #ещенепознер;2019-03-28T07:00:18Z;302162;12898;437;0;1853;-1
Второй сезон #ещенепознер;SHORTPARIS: страх, ненависть и тело России #ещенепознер;2019-03-21T06:46:19Z;745455;37988;972;0;2864;3093
Второй сезон #ещенепознер;Екатерина Шульман: выбирает преемника Путина и обижает всех #ещенепознер;2019-03-14T07:02:27Z;1287206;37303;2411;0;5004;3972
Второй сезон #ещенепознер;Юрий Сапрыкин: Лимонов и Пархоменко, философы и хипстеры #ещенепознер;2019-03-07T08:40:44Z;165180;4498;201;0;418;3872
Второй сезон #ещенепознер;Владимир Мартынов: Соррентино, Федоров, Пярт и конец времени композиторов #ещенепознер;2019-02-28T06:59:17Z;171916;4925;147;0;516;3687
Второй сезон #ещенепознер;Виктор Шендерович: деньги Суркова, театр Табакова и Крым #ещенепознер;2019-02-21T06:59:17Z;487241;14494;528;0;1277;4206
